x,y,InsideCircle,pi
35.9795299427704,27.105991874316317,1,3.302325581395349
-19.417567097169496,-14.97054971764559,1,3.310344827586207
1.4016031170344547,-38.18939772092935,1,3.3181818181818183
-40.27354741997312,32.06251627721089,0,3.2808988764044944
-23.47890757289297,36.33728564140874,1,3.2888888888888888
6.76916770833602,12.904377520125067,1,3.2967032967032965
18.193586640513757,-15.251885514205469,1,3.3043478260869565
36.457474039759546,30.854371952287735,1,3.3118279569892475
-31.46005058791146,-40.48584673520051,0,3.276595744680851
24.596437508602023,26.757952931460522,1,3.2842105263157895
33.301103872019894,-40.05968707810579,0,3.25
35.09621961480853,-18.387110007140294,1,3.2577319587628866
-46.0487270179896,38.797962377574166,0,3.2244897959183674
30.537716140959063,-39.13166326847552,1,3.2323232323232323
34.447884301811186,2.0080649809427342,1,3.24
20.0575479739057,17.600392904758237,1,3.2475247524752477
-30.590986798850096,-36.610998293848596,1,3.2549019607843137
-21.483182449831084,13.367276666859695,1,3.262135922330097
3.4482932812230374,34.45716128579467,1,3.269230769230769
13.416080363034908,-43.346065581717816,1,3.276190476190476
-30.364139586343175,32.10387560590459,1,3.2830188679245285
-49.89042707677606,-19.316701435087847,0,3.2523364485981308
48.646277113373344,11.251928488498798,1,3.259259259259259
17.14094907174278,8.97502720929446,1,3.2660550458715596
-6.093984742797176,-3.9250266663844045,1,3.272727272727273
36.649463255883646,-26.023624877132622,1,3.279279279279279
-14.132039318950973,-41.49758014203356,1,3.2857142857142856
-31.708204303510932,-32.896461108005305,1,3.2920353982300883
-23.291214687478767,38.9483785791588,1,3.2982456140350878
-10.312954484357398,20.963783979365004,1,3.3043478260869565
31.20977680668173,8.270341828104897,1,3.310344827586207
35.580251510267914,-21.11619240219206,1,3.3162393162393164
4.571661780873981,-44.93447951828067,1,3.3220338983050848
-29.218515448076165,40.77397727342756,0,3.2941176470588234
-47.10888322805613,23.408571704996888,0,3.2666666666666666
45.97363162930547,-24.702322958046995,0,3.239669421487603
3.0398027022544696,-36.01144131207216,1,3.2459016393442623
39.569119925983884,-16.40170363368665,1,3.252032520325203
11.729760149710167,-7.217135532164761,1,3.2580645161290325
-3.9065977883254916,-6.467950013196898,1,3.264
25.039663455817745,23.36321821373815,1,3.2698412698412698
-13.900303852815256,49.785207747147695,0,3.2440944881889764
29.10479311303142,27.716603375576355,1,3.25
48.276275407613866,46.85684410956992,0,3.2248062015503876
-22.01327629555405,31.56958476726794,1,3.230769230769231
11.305923949299093,14.276811206581058,1,3.236641221374046
-47.25010319045153,9.55897557080091,1,3.242424242424242
12.384309983908913,13.333879310221683,1,3.2481203007518795
29.95638165137953,-22.920406728530207,1,3.253731343283582
32.49950674575197,-49.354278076964434,0,3.22962962962963
36.77413049165395,41.3842133485727,0,3.2058823529411766
-35.045946046996264,38.681462833942405,0,3.1824817518248176
-23.108940541736413,-25.008432813659454,1,3.1884057971014492
12.465878088519652,30.672649581152882,1,3.194244604316547
39.15919088990243,-4.298554375878339,1,3.2
37.020113305549,-17.643816852985005,1,3.2056737588652484
13.888073985874968,-47.46484217289849,1,3.211267605633803
-14.05239275844606,-18.762248016702788,1,3.2167832167832167
3.356393579870179,18.249981239929156,1,3.2222222222222223
22.004766340937948,-27.766409689452043,1,3.2275862068965515
-13.02500284529222,40.508140004503005,1,3.232876712328767
-37.4848084345192,49.293133903384756,0,3.2108843537414966
-28.287639402773845,-12.314107147638666,1,3.2162162162162162
-31.22018578781325,34.05853558231901,1,3.221476510067114
-27.17111945561118,17.645178133500337,1,3.2266666666666666
-43.739603051115175,3.2178880103978074,1,3.2317880794701987
39.68249991284324,-35.28351607299538,0,3.210526315789474
-46.88503264914283,-0.7171773372655608,1,3.215686274509804
-31.929876488368002,-21.845143219751627,1,3.220779220779221
0.8070576915079286,-49.969145181799114,1,3.225806451612903
37.06597443156954,4.0342059867890825,1,3.230769230769231
40.20637012392575,8.894998191817585,1,3.2356687898089174
-31.774794735390767,-9.814377452390985,1,3.240506329113924
-45.25634239091734,-27.38791161577897,0,3.220125786163522
-20.144292701847966,42.523760726639765,1,3.225
41.375491408569545,40.69645703597931,0,3.2049689440993787
-44.06596272384276,-48.901066558557496,0,3.185185185185185
-11.123757478269049,26.680901428896576,1,3.1901840490797544
42.03457516969628,-17.569969753252465,1,3.1951219512195124
20.188855382019938,-31.372351681898547,1,3.2
30.68523907813426,10.702870414961097,1,3.2048192771084336
-32.544112620199044,-9.6583541923154,1,3.2095808383233533
-7.113409358554513,-44.71895265520142,1,3.2142857142857144
-40.20440405180997,1.6076236808531448,1,3.2189349112426036
-4.228241548739042,12.848635990173548,1,3.223529411764706
36.12457006251492,-9.510609241824753,1,3.2280701754385963
-48.84389455666208,-27.067890249236804,0,3.2093023255813953
0.112178947192632,-34.642023607204386,1,3.213872832369942
-38.14845658623608,-0.7792120355952576,1,3.218390804597701
-32.30140725887745,-26.578839798319585,1,3.222857142857143
-2.9503765829897475,-39.28310270547877,1,3.227272727272727
14.875394492134077,-40.09326785733731,1,3.231638418079096
-6.42920065259279,-45.130399259661225,1,3.235955056179775
-6.52815550908403,16.836353856259493,1,3.2402234636871508
13.625306207106512,6.974267396421638,1,3.2444444444444445
28.772276698470407,1.9564405133061982,1,3.248618784530387
37.937883961656965,47.96903881997862,0,3.230769230769231
-0.49195274497182595,12.447105072745671,1,3.2349726775956285
-5.690533022875755,7.005334296469471,1,3.239130434782609
-44.22681257642951,7.956358172765455,1,3.2432432432432434
39.06681771559845,-49.69740759761704,0,3.225806451612903
-4.876031959194272,-0.3945147369153972,1,3.229946524064171
-24.501550742949853,32.14825718193664,1,3.234042553191489
30.770214253978864,-20.835860159638496,1,3.238095238095238
0.010629270156890414,-3.943132418120179,1,3.2421052631578946
25.909798885448097,-19.701763845756748,1,3.2460732984293195
45.60338127548819,-39.99597789923168,0,3.2291666666666665
37.348275510667264,-49.916223998257706,0,3.2124352331606216
-23.402674501429278,-42.138757026684715,1,3.216494845360825
40.92116319766822,36.559479637067255,0,3.2
-11.089797443964677,-6.824989344872577,1,3.204081632653061
-13.754073413363997,39.01033488102358,1,3.2081218274111674
-42.384712151981816,-43.16602396544019,0,3.191919191919192
-41.99608763490473,32.199307931351214,0,3.1758793969849246
36.077645502776534,47.27747806934141,0,3.16
-11.036681329430074,7.088245343169831,1,3.1641791044776117
42.566023167082975,-25.281225622289462,1,3.1683168316831685
-27.376557685920645,4.7250359102443795,1,3.1724137931034484
24.88598625468613,-7.5838068014644975,1,3.176470588235294
37.66348165849138,35.407320109720544,0,3.1609756097560977
34.323529020434336,19.226638128416994,1,3.1650485436893203
-41.54464724566974,-5.522358669311657,1,3.1690821256038646
44.783447348012885,37.0645641666721,0,3.1538461538461537
4.655217006358427,8.453284691192863,1,3.1578947368421053
-4.1216964730867005,-18.294734721562122,1,3.1619047619047618
20.75292101533786,35.131558343517725,1,3.1658767772511847
-4.119533962781944,35.61524291403191,1,3.169811320754717
12.700054354294885,-2.3857271679848395,1,3.1737089201877935
-15.29940949636601,26.40274976574331,1,3.177570093457944
34.37281649257292,16.353447309963656,1,3.181395348837209
-25.659667081774707,1.368400886683304,1,3.185185185185185
-48.148994515190665,-12.948781799905987,1,3.1889400921658986
42.57670073711151,-41.079239873346296,0,3.1743119266055047
-31.980988140921774,-7.415891570067636,1,3.1780821917808217
-4.5029932004056334,-19.685248719059302,1,3.1818181818181817
-26.681919604562086,36.58352376389202,1,3.18552036199095
-43.865591633757376,42.67639631879277,0,3.171171171171171
36.85619660497014,34.72373859846091,0,3.1569506726457397
0.8357108985981654,17.362029071811165,1,3.1607142857142856
28.827611594560025,49.14179586224621,0,3.1466666666666665
-33.18259477595845,-49.84483397173961,0,3.1327433628318584
-14.347907554170867,-48.24512417530493,0,3.118942731277533
2.644760821019375,46.480781636477076,1,3.1228070175438596
-41.52964045354239,-14.863701912949459,1,3.126637554585153
24.70002736387103,39.05365484170781,1,3.130434782608696
-35.10313339777108,48.172002025000964,0,3.116883116883117
35.92808829915418,38.84418719935789,0,3.103448275862069
-8.02191414775978,26.618986668787784,1,3.107296137339056
5.314757642684079,25.68623028713901,1,3.111111111111111
48.356176666428226,22.628248471577706,0,3.097872340425532
34.97530694222128,-22.723704285461245,1,3.1016949152542375
30.568721442454077,1.7209258985413811,1,3.1054852320675104
-32.65671746598315,-17.20856691414737,1,3.1092436974789917
-41.87046455102848,23.61998218448015,1,3.1129707112970713
-39.14122707037933,49.38176380034457,0,3.1
-4.799571992934695,-6.726502741461971,1,3.103734439834025
-30.362680496885154,16.405754515516605,1,3.1074380165289255
18.01069962025305,-2.5091572621630434,1,3.111111111111111
-30.715779788376274,11.786711630318138,1,3.1147540983606556
21.71933916195013,9.759942868630148,1,3.1183673469387756
47.671042120846565,-6.533174725911259,1,3.1219512195121952
-25.19819807424448,40.27613303155066,1,3.125506072874494
-25.306237897596528,22.48574151230048,1,3.129032258064516
31.119229130913055,42.997560552939234,0,3.1164658634538154
-42.0059926319101,7.805649302895247,1,3.12
-32.72403206147181,-33.79715923667279,1,3.1235059760956174
40.07631218074688,9.9448485422989,1,3.126984126984127
-16.307506793292035,-3.1298350356519293,1,3.130434782608696
19.837123995556354,19.24583620394749,1,3.1338582677165356
18.800207913115415,40.48914303048028,1,3.1372549019607843
-26.85639346395622,-20.67212620029898,1,3.140625
-12.00843270817603,49.399292036967054,0,3.1284046692607004
21.71863313337093,15.913548926963358,1,3.131782945736434
-33.22107926837068,-25.928167433119764,1,3.135135135135135
10.259011616683303,43.47206552876379,1,3.1384615384615384
47.576496543657115,0.4057605480130775,1,3.1417624521072796
34.334626975092476,38.705285279878325,0,3.1297709923664123
33.25624910630448,23.416461829564028,1,3.1330798479087454
6.198767344636693,16.66247341993369,1,3.1363636363636362
14.100755643191235,-32.79574704193439,1,3.139622641509434
-40.32180167309644,-40.921330345642424,0,3.1278195488721803
37.65929045118061,-38.63395663735318,0,3.1161048689138577
2.545315184012665,-4.207142282071899,1,3.1194029850746268
40.18675429801014,41.34329703577666,0,3.107806691449814
-31.34358833004448,-5.539009145251391,1,3.111111111111111
-44.549586637243664,-33.64788745978559,0,3.0996309963099633
37.83524660412294,7.0943890987782225,1,3.1029411764705883
48.759817110913005,-33.953775943044775,0,3.0915750915750917
9.47900809783443,-13.163654583739834,1,3.0948905109489053
-41.404104629275764,45.27649606300176,0,3.0836363636363635
-37.129669524013494,43.779560608246484,0,3.072463768115942
38.010058178816706,13.33709742084477,1,3.0758122743682312
-18.16422709969587,45.256404481009426,1,3.079136690647482
-40.10786528834546,-1.3323167201453572,1,3.082437275985663
1.4569518907089218,-37.78829991567319,1,3.085714285714286
-2.3235252163583127,25.867226116435972,1,3.088967971530249
17.47301593928003,0.1078236121501277,1,3.0921985815602837
48.06946949550843,-11.872565447416129,1,3.095406360424028
-29.180103108293032,16.349168029124442,1,3.0985915492957745
-35.33408822454997,-5.936583529403315,1,3.101754385964912
9.79161942688981,-39.65348469050619,1,3.104895104895105
34.860527190776,-49.78009196532241,0,3.0940766550522647
-41.636723037094605,21.859851390317388,1,3.0972222222222223
-14.434432593537004,-10.003634133223237,1,3.1003460207612457
-2.3152304732941857,-1.3418794832253695,1,3.103448275862069
-22.25083915391407,25.228213023997128,1,3.106529209621993
-15.062287807036746,18.45188587729514,1,3.1095890410958904
33.86356952471327,-14.454338459690483,1,3.112627986348123
-39.83146303445512,-48.4585442441154,0,3.1020408163265305
5.48346297981945,-32.94982938663149,1,3.1050847457627118
-33.72995356335558,18.554562943472206,1,3.108108108108108
-47.207174526119466,22.043622449284626,0,3.0976430976430978
10.25194006784195,-28.745709585584233,1,3.1006711409395975
-5.691631249301686,-16.8153086808831,1,3.1036789297658864
21.847193215535228,25.89066748298822,1,3.1066666666666665
-21.516552576721672,16.646716051048244,1,3.1096345514950166
7.32910839612552,-13.342158983076061,1,3.1125827814569536
37.811916999510004,39.57289145077357,0,3.102310231023102
27.4347567217405,-24.662445785361385,1,3.1052631578947367
28.25434088912644,-1.1608031073705973,1,3.1081967213114754
20.93225086722265,-3.196541612812794,1,3.111111111111111
24.92985259921133,4.059863467755079,1,3.1140065146579805
47.89673713831529,-0.795755747907748,1,3.116883116883117
18.907741832236397,26.381457080886662,1,3.1197411003236244
-6.756332362189163,39.855237522378644,1,3.1225806451612903
32.90350561206637,-46.138985914896466,0,3.112540192926045
16.09634855809071,-39.2116424542875,1,3.1153846153846154
-11.158772428336015,-48.22732919151702,1,3.1182108626198084
-26.432120230802337,-12.281144260465226,1,3.121019108280255
-36.78983770167038,36.386609537006564,0,3.111111111111111
-1.4140641331515056,17.451026964932893,1,3.1139240506329116
-46.79619693758453,17.50969594305147,1,3.1167192429022084
-47.86078799849932,29.18982842005775,0,3.106918238993711
20.965203686030833,-31.374426347926132,1,3.109717868338558
25.107270745133775,-42.09182867517151,1,3.1125
30.3678481165485,-38.82792963730148,1,3.115264797507788
39.74201649970746,45.51816493070953,0,3.1055900621118013
1.552872735101431,-37.90484806988539,1,3.108359133126935
9.544341804041736,-14.559231529175463,1,3.111111111111111
32.31834737336442,32.036643619025924,1,3.1138461538461537
11.183702690073162,-11.521864013431994,1,3.1165644171779143
-1.0775967477002126,-30.956651038171067,1,3.1192660550458715
-29.286388135411112,18.197097691535816,1,3.1219512195121952
8.532793589286904,-46.243789081874944,1,3.1246200607902734
-28.776319839794862,21.65652572398767,1,3.1272727272727274
43.87134539924287,-24.120665527862595,0,3.117824773413897
5.873351031558016,27.469233530984738,1,3.1204819277108435
-32.64060691784812,-45.8841392420923,0,3.111111111111111
5.469274011793161,8.525193402920351,1,3.1137724550898205
42.55444391546351,-34.519217531476485,0,3.1044776119402986
7.326823238341227,-38.986517708230565,1,3.107142857142857
-29.55709212014358,-9.142237157073971,1,3.1097922848664687
40.89844168866583,-16.200434345565725,1,3.1124260355029585
-33.767313183774284,-31.534119484470946,1,3.1150442477876106
-4.754065349861811,36.98003203888996,1,3.1176470588235294
-45.10659993036753,9.299775871901204,1,3.1202346041055717
-48.30771044112767,-29.255069115973974,0,3.111111111111111
-29.59055189067181,18.161763117974857,1,3.1137026239067054
-27.952396121331358,28.03077365334498,1,3.116279069767442
-20.968371021723176,-33.13392054417055,1,3.118840579710145
-21.302525544471706,15.456211173209027,1,3.121387283236994
28.964765717420278,40.267714742493325,1,3.123919308357349
5.764083399182205,29.815324676293912,1,3.1264367816091956
49.933835974892574,-38.89293080464981,0,3.1174785100286533
-1.1895897633730002,-49.459500467427155,1,3.12
23.023339974721907,-32.47768748887512,1,3.1225071225071224
-46.865995586484765,7.108211756935091,1,3.125
34.98413062997314,-21.07519154640859,1,3.1274787535410766
4.752438492924959,-12.340213953086817,1,3.1299435028248586
25.54925124605481,-34.375958068668346,1,3.132394366197183
-28.756252557659124,28.368392859616407,1,3.134831460674157
43.110473469210845,1.816316845189462,1,3.1372549019607843
19.48386220741176,11.768198228863305,1,3.1396648044692737
-34.48815483965723,42.45974334647927,0,3.13091922005571
20.34531674115641,-20.092320384988916,1,3.1333333333333333
-11.076301420867054,-27.71033385374322,1,3.1357340720221605
-35.59212487982278,37.96399207252438,0,3.1270718232044197
20.029826812869032,22.904010471426332,1,3.1294765840220387
-48.42451102701799,31.62396984268439,0,3.120879120879121
-4.623558223925571,20.944959200923137,1,3.1232876712328768
1.9431248873004279,35.815751680250884,1,3.1256830601092895
-15.745457920685816,48.68899955611306,0,3.11716621253406
39.99461057021777,41.286303286550535,0,3.108695652173913
0.2186045498557263,-47.63657980001835,1,3.111111111111111
-5.519764261010408,35.20927858792426,1,3.1135135135135137
-25.121203338615405,-41.750470669922755,1,3.115902964959569
6.150951117338842,30.126374609835764,1,3.118279569892473
14.860979938160014,-10.0132242761671,1,3.1206434316353886
16.19442157987126,20.700946022531596,1,3.122994652406417
14.861269251345789,40.76350983507959,1,3.1253333333333333
9.087592951024924,-0.8201484628141884,1,3.127659574468085
40.933307350830134,-41.7983536645529,0,3.1193633952254642
35.49743379520018,-29.25174491159125,1,3.121693121693122
-22.259988689706866,-7.557801673283457,1,3.12401055408971
-21.3484789759416,-49.67267633218354,0,3.1157894736842104
-29.405595762458102,16.663465979529605,1,3.1181102362204722
-28.732811729610873,-2.9352903739206297,1,3.1204188481675392
-1.4539439306733826,-42.71058020460229,1,3.122715404699739
2.816598710305705,-15.819733241415221,1,3.125
-41.26902918741035,-14.93860146040248,1,3.1272727272727274
31.26026538528272,17.664936622424207,1,3.1295336787564767
-8.229030973248541,23.890956069425357,1,3.131782945736434
-42.26957220024128,20.089705555114918,1,3.134020618556701
30.620708367232467,31.89009858306565,1,3.1362467866323906
-30.54959735950128,-48.68538063262613,0,3.128205128205128
11.840524279264251,-36.630544460602124,1,3.130434782608696
-29.712896954939705,-19.69741366278899,1,3.13265306122449
36.871220444017155,-18.732597560933893,1,3.1348600508905853
-0.7513985271342136,-43.1926857371409,1,3.1370558375634516
20.520881464688046,-34.67025715972122,1,3.1392405063291138
-35.84765695001509,7.598855700228043,1,3.1414141414141414
-31.68600497499815,-29.184031932499998,1,3.1435768261964734
30.17546420858919,13.06057054545984,1,3.1457286432160805
-43.43863079129958,20.472571522270414,1,3.1478696741854635
-9.796187208219443,12.90277896520746,1,3.15
-27.772383268576483,41.29734623181359,1,3.1521197007481296
11.580365674052906,28.523224593221926,1,3.154228855721393
24.67228197425483,-41.998711980261064,1,3.1563275434243176
-14.573025519106487,-29.247098963345387,1,3.1584158415841586
-16.25996263325726,-21.036899179581436,1,3.1604938271604937
13.77019042170241,35.66916052548021,1,3.1625615763546797
30.20408914326525,-17.791190162805705,1,3.1646191646191646
-45.201881243556244,-0.6240848569386372,1,3.1666666666666665
14.676477605681953,42.78710953394193,1,3.1687041564792175
-26.547750215982358,10.539610075849502,1,3.1707317073170733
-9.870800108702625,-49.35503899688075,0,3.1630170316301705
-29.829035412302463,-45.892559573245904,0,3.1553398058252426
-15.532969719837965,37.973380665447735,1,3.1573849878934626
-2.3770755667214516,31.91747521271651,1,3.1594202898550723
24.70792851924739,-25.982715840479976,1,3.16144578313253
9.904905884058316,39.97873319003652,1,3.1634615384615383
-40.58924260401562,30.02707957776552,0,3.1558752997601918
-39.387394549629796,-22.982736928198477,1,3.1578947368421053
11.053606310960838,16.34065367247692,1,3.159904534606205
-36.54550701856025,-0.4285048713151838,1,3.1619047619047618
24.28670388590156,-49.27843410340081,0,3.1543942992874108
2.9276429247595672,-39.16826874123369,1,3.156398104265403
45.98659117604478,-26.955978233914244,0,3.148936170212766
-25.366014661565682,-28.252803920634918,1,3.150943396226415
-0.2584327211279316,25.75012185098477,1,3.152941176470588
14.687670235718628,-9.361346150429682,1,3.1549295774647885
-7.223504926137679,49.151909539636506,1,3.1569086651053864
10.789950204557975,6.912849857070356,1,3.1588785046728973
36.097719258223776,-47.226554749638225,0,3.1515151515151514
25.369280362847547,0.6326662665662397,1,3.1534883720930234
29.257726945367935,-32.49921728825586,1,3.1554524361948957
-26.202886283795568,37.36271666658695,1,3.1574074074074074
-23.06193988227253,-26.953894235785402,1,3.159353348729792
5.649003984006576,14.188834251104751,1,3.161290322580645
-42.612329911394255,-43.42117326253457,0,3.154022988505747
46.38218776129463,-0.9971952531585444,1,3.1559633027522938
-34.31972088026683,36.822276912530484,0,3.148741418764302
36.53533067568564,-37.77457408576714,0,3.141552511415525
38.311952941601675,46.724004110800124,0,3.134396355353075
-6.9983940326673775,-21.284438419043315,1,3.1363636363636362
7.321342225222914,25.788378149559733,1,3.1383219954648527
5.79177511648119,21.559323214000287,1,3.1402714932126696
-16.96517626427069,8.572873379905374,1,3.1422121896162527
17.485704125208883,15.541873838733324,1,3.144144144144144
-35.16713898327003,21.559884171687386,1,3.146067415730337
22.82114044046689,13.302090987876923,1,3.1479820627802693
24.956345126869934,-19.23456999334041,1,3.149888143176734
17.901141273807426,45.15248309957511,1,3.1517857142857144
-49.41865365654582,-47.605037827242946,0,3.1447661469933186
0.22460910930755773,28.425970855754883,1,3.1466666666666665
32.92817752670406,39.93441182486637,0,3.139689578713969
6.671023621353655,6.208083582230941,1,3.1415929203539825
-31.913400868036103,19.639518705603308,1,3.143487858719647
49.5627934107781,-23.649446009892273,0,3.1365638766519823
-26.429800655322722,30.484115049448306,1,3.1384615384615384
-27.709218331184694,-37.86579957919406,1,3.1403508771929824
40.821727096700826,-27.562015684209097,1,3.1422319474835887
-31.678362850588226,36.818176105253116,1,3.1441048034934496
34.600519964226635,34.12137635808055,1,3.1459694989106755
13.980522448639299,-16.341332747497198,1,3.1478260869565218
38.37837336259601,-6.397407317302736,1,3.1496746203904555
-23.21606015180833,19.011753047464865,1,3.1515151515151514
21.4777917714363,-19.215498636717744,1,3.1533477321814254
-0.9185748138049306,31.50410949326782,1,3.1551724137931036
-13.655058378178119,41.843451817979854,1,3.156989247311828
9.643216395749143,24.661403566130375,1,3.1587982832618025
0.2305269473724323,2.369124037170124,1,3.1605995717344753
-49.655808143569644,43.88546085537645,0,3.1538461538461537
-4.836257718628389,32.85356326752792,1,3.1556503198294243
-14.98263252067187,17.11630133013186,1,3.157446808510638
-0.24197905308054146,-4.735462399813159,1,3.159235668789809
-2.170062083120527,28.60917985164339,1,3.1610169491525424
43.662705600204916,-25.927205737966176,0,3.1543340380549685
12.616670172867202,36.24847939847987,1,3.1561181434599157
-36.936623130265005,-27.32283590750462,1,3.1578947368421053
2.5852707528083414,-33.3001266204116,1,3.1596638655462184
37.719703720683256,34.61160269976095,0,3.153039832285115
-20.59370231058766,-33.62903805263417,1,3.1548117154811717
7.6788853697626465,-4.08503215784696,1,3.1565762004175366
-39.476502174956465,-14.985418035100153,1,3.158333333333333
-39.50039267783466,29.88964379381902,1,3.1600831600831603
-32.80432775216653,-7.131893704361083,1,3.1618257261410787
1.6446932475816851,-8.980310982709184,1,3.1635610766045548
-10.136755318562031,-4.633497250409924,1,3.165289256198347
40.057134336259864,-5.561455323059981,1,3.1670103092783504
-19.76054268529427,-31.1110307216505,1,3.168724279835391
41.253848038317784,-43.22165647979954,0,3.162217659137577
11.395386036555301,5.870825839709262,1,3.1639344262295084
-1.431053512586864,-38.21073168389748,1,3.165644171779141
-19.181695215906014,15.205326673192303,1,3.16734693877551
16.49094399971331,-45.01311331704976,1,3.169042769857434
-38.41406210911384,16.78774442523475,1,3.1707317073170733
-35.11554089834994,19.314647164140666,1,3.1724137931034484
-20.317488082755265,44.0951689761868,1,3.174089068825911
29.80515501853553,-37.338892411085496,1,3.175757575757576
-47.78094484399406,-8.13368791590986,1,3.1774193548387095
34.57007816613857,-10.34627945669466,1,3.1790744466800804
13.301211837496204,18.445599957154073,1,3.180722891566265
19.209554548088875,39.797747207751414,1,3.182364729458918
14.558558397352087,-13.358354087401892,1,3.184
-49.82251326057112,-19.537731446248408,0,3.1776447105788423
-5.229195982304759,19.081995098879446,1,3.1792828685258963
40.79917137817452,26.512172443269634,1,3.1809145129224654
-30.177609184324517,-48.35958706734114,0,3.1746031746031744
-12.21046585820821,-34.190047296587956,1,3.1762376237623764
-16.01031315011032,23.08798934074275,1,3.177865612648221
-27.446611250651376,-6.388043330390211,1,3.1794871794871793
32.890402457579256,23.219870269861772,1,3.1811023622047245
-40.24205226893369,-38.8617861090644,0,3.174852652259332
